timestamp_utc,market_slug,side,price,size,total_usd
2026-03-14 12:00:59 UTC,eth-updown-5m-1773489600,BUY,0.71,13.859151,9.84
2026-03-14 12:00:59 UTC,eth-updown-5m-1773489600,BUY,0.703505,47.732393,33.58
2026-03-14 12:00:59 UTC,eth-updown-5m-1773489600,BUY,0.71,10.732393,7.62
2026-03-14 12:00:57 UTC,eth-updown-5m-1773489600,BUY,0.52,10.28846,5.35
2026-03-14 12:00:57 UTC,eth-updown-5m-1773489600,BUY,0.44052,15.822221,6.97
2026-03-14 12:00:57 UTC,eth-updown-5m-1773489600,BUY,0.46,8.652172,3.98
2026-03-14 12:00:09 UTC,eth-updown-5m-1773489600,BUY,0.636408,50.439375,32.1
2026-03-14 12:00:09 UTC,eth-updown-5m-1773489600,BUY,0.62,5.548386,3.44
2026-03-14 12:00:09 UTC,eth-updown-5m-1773489600,BUY,0.62,5.822578,3.61
2026-03-14 11:55:23 UTC,eth-updown-5m-1773489300,BUY,0.795836,10.542375,8.39
2026-03-14 11:55:23 UTC,eth-updown-5m-1773489300,BUY,0.802306,21.88691,17.56
2026-03-14 11:55:23 UTC,eth-updown-5m-1773489300,BUY,0.81,16.172836,13.1
2026-03-14 11:55:23 UTC,eth-updown-5m-1773489300,BUY,0.79,8.60759,6.8
2026-03-14 11:55:23 UTC,eth-updown-5m-1773489300,BUY,0.6,62.183332,37.31
2026-03-14 11:55:19 UTC,eth-updown-5m-1773489300,BUY,0.51,9.35294,4.77
2026-03-14 11:54:03 UTC,eth-updown-5m-1773489000,BUY,0.829299,14.952375,12.4
2026-03-14 11:53:37 UTC,eth-updown-5m-1773489000,BUY,0.58,6.224135,3.61
2026-03-14 11:53:31 UTC,eth-updown-5m-1773489000,BUY,0.586022,17.013,9.97
2026-03-14 11:53:31 UTC,eth-updown-5m-1773489000,BUY,0.58,24.103447,13.98
2026-03-14 11:53:03 UTC,eth-updown-5m-1773489000,BUY,0.73,13.904107,10.15
2026-03-14 11:53:03 UTC,eth-updown-5m-1773489000,BUY,0.725734,5.649451,4.1
2026-03-14 11:53:01 UTC,eth-updown-5m-1773489000,BUY,0.71722,21.583332,15.48
2026-03-14 11:53:01 UTC,eth-updown-5m-1773489000,BUY,0.73,6.178081,4.51
2026-03-14 11:52:05 UTC,eth-updown-5m-1773489000,BUY,0.714263,11.438355,8.17
2026-03-14 11:52:03 UTC,eth-updown-5m-1773489000,BUY,0.8,6.8375,5.47
2026-03-14 11:52:01 UTC,eth-updown-5m-1773489000,BUY,0.805708,27.5658,22.21
2026-03-14 11:51:59 UTC,eth-updown-5m-1773489000,BUY,0.77,6.792204,5.23
2026-03-14 11:51:59 UTC,eth-updown-5m-1773489000,BUY,0.770473,9.656409,7.44
2026-03-14 11:51:59 UTC,eth-updown-5m-1773489000,BUY,0.74,8.0,5.92
2026-03-14 11:51:59 UTC,eth-updown-5m-1773489000,BUY,0.76,6.61842,5.03
2026-03-14 11:51:59 UTC,eth-updown-5m-1773489000,BUY,0.79,5.77,4.5583
2026-03-14 11:51:59 UTC,eth-updown-5m-1773489000,BUY,0.785245,19.497085,15.31
2026-03-14 11:51:57 UTC,eth-updown-5m-1773489000,BUY,0.73,24.63,17.9799
2026-03-14 11:51:41 UTC,eth-updown-5m-1773489000,BUY,0.72,6.541664,4.71
2026-03-14 11:51:41 UTC,eth-updown-5m-1773489000,BUY,0.71,9.75,6.9225
2026-03-14 11:51:31 UTC,eth-updown-5m-1773489000,BUY,0.43,7.06,3.0358
2026-03-14 11:51:31 UTC,eth-updown-5m-1773489000,BUY,0.391136,9.025,3.53
2026-03-14 11:50:09 UTC,eth-updown-5m-1773489000,BUY,0.449881,84.377776,37.96
2026-03-14 11:49:13 UTC,eth-updown-5m-1773488700,BUY,0.6,7.233332,4.34
2026-03-14 11:49:13 UTC,eth-updown-5m-1773488700,BUY,0.592403,5.975665,3.54
2026-03-14 11:49:11 UTC,eth-updown-5m-1773488700,BUY,0.42,4.97,2.0874
2026-03-14 11:49:07 UTC,eth-updown-5m-1773488700,BUY,0.35,7.542856,2.64
2026-03-14 11:49:07 UTC,eth-updown-5m-1773488700,BUY,0.37,9.89189,3.66
2026-03-14 11:48:59 UTC,eth-updown-5m-1773488700,BUY,0.39,7.846152,3.06
2026-03-14 11:48:59 UTC,eth-updown-5m-1773488700,BUY,0.57138,41.16,23.518
2026-03-14 11:47:03 UTC,eth-updown-5m-1773488700,BUY,0.71,6.042251,4.29
2026-03-14 11:46:27 UTC,eth-updown-5m-1773488700,BUY,0.52,7.826922,4.07
2026-03-14 11:46:25 UTC,eth-updown-5m-1773488700,BUY,0.52,7.03846,3.66
2026-03-14 11:46:25 UTC,eth-updown-5m-1773488700,BUY,0.51,7.588234,3.87
2026-03-14 11:46:25 UTC,eth-updown-5m-1773488700,BUY,0.51,7.235293,3.69
2026-03-14 11:45:47 UTC,eth-updown-5m-1773488700,BUY,0.46,12.021738,5.53
2026-03-14 11:45:47 UTC,eth-updown-5m-1773488700,BUY,0.46,7.521738,3.46
2026-03-14 11:45:41 UTC,eth-updown-5m-1773488700,BUY,0.43,6.860464,2.95
2026-03-14 11:45:19 UTC,eth-updown-5m-1773488700,BUY,0.43,7.279068,3.13
2026-03-14 11:45:13 UTC,eth-updown-5m-1773488700,BUY,0.43,26.883719,11.56
2026-03-14 11:42:35 UTC,eth-updown-5m-1773488400,BUY,0.397292,9.011,3.58
2026-03-14 11:42:33 UTC,eth-updown-5m-1773488400,BUY,0.360737,28.802161,10.39
2026-03-14 11:40:47 UTC,eth-updown-5m-1773488400,BUY,0.33,6.909089,2.28
2026-03-14 11:40:33 UTC,eth-updown-5m-1773488400,BUY,0.318556,7.75375,2.47
2026-03-14 11:40:33 UTC,eth-updown-5m-1773488400,BUY,0.3,6.966665,2.09
2026-03-14 11:40:23 UTC,eth-updown-5m-1773488400,BUY,0.32,9.6875,3.1
2026-03-14 11:40:09 UTC,eth-updown-5m-1773488400,BUY,0.42,31.547618,13.25
2026-03-14 11:38:41 UTC,eth-updown-5m-1773488100,BUY,0.25,25.48,6.37
2026-03-14 11:38:41 UTC,eth-updown-5m-1773488100,BUY,0.279671,17.30607,4.84
2026-03-14 11:38:41 UTC,eth-updown-5m-1773488100,BUY,0.76,16.0,12.16
2026-03-14 11:38:39 UTC,eth-updown-5m-1773488100,BUY,0.20386,8.142856,1.66
2026-03-14 11:38:39 UTC,eth-updown-5m-1773488100,BUY,0.223952,75.775216,16.97
2026-03-14 11:38:39 UTC,eth-updown-5m-1773488100,BUY,0.729995,60.068915,43.85
2026-03-14 11:38:39 UTC,eth-updown-5m-1773488100,BUY,0.19052,49.863635,9.5
2026-03-14 11:38:31 UTC,eth-updown-5m-1773488100,BUY,0.4,10.4,4.16
2026-03-14 11:38:31 UTC,eth-updown-5m-1773488100,BUY,0.4,7.65,3.06
2026-03-14 11:38:29 UTC,eth-updown-5m-1773488100,BUY,0.4,5.8,2.32
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,12.17073,4.99
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,29.707316,12.18
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,5.707316,2.34
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,9.024389,3.7
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,6.463413,2.65
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,6.707316,2.75
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,10.512194,4.31
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,17.487803,7.17
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,15.317072,6.28
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,7.14634,2.93
2026-03-14 11:38:19 UTC,eth-updown-5m-1773488100,BUY,0.41,6.487803,2.66
2026-03-14 11:38:17 UTC,eth-updown-5m-1773488100,BUY,0.44,7.0,3.08
2026-03-14 11:38:15 UTC,eth-updown-5m-1773488100,BUY,0.44,5.0,2.2
2026-03-14 11:36:21 UTC,eth-updown-5m-1773488100,BUY,0.52,6.673075,3.47
2026-03-14 11:36:21 UTC,eth-updown-5m-1773488100,BUY,0.52,9.923075,5.16
2026-03-14 11:36:21 UTC,eth-updown-5m-1773488100,BUY,0.515548,8.243652,4.25
2026-03-14 11:36:21 UTC,eth-updown-5m-1773488100,BUY,0.5,6.04,3.02
2026-03-14 11:35:09 UTC,eth-updown-5m-1773488100,BUY,0.468875,73.622977,34.52
2026-03-14 11:34:45 UTC,eth-updown-5m-1773487800,BUY,0.854677,15.292321,13.07
2026-03-14 11:34:45 UTC,eth-updown-5m-1773487800,BUY,0.84,7.595237,6.38
2026-03-14 11:34:45 UTC,eth-updown-5m-1773487800,BUY,0.77,10.441556,8.04
2026-03-14 11:34:43 UTC,eth-updown-5m-1773487800,BUY,0.84,6.285712,5.28
2026-03-14 11:34:43 UTC,eth-updown-5m-1773487800,BUY,0.77,6.480517,4.99
2026-03-14 11:34:43 UTC,eth-updown-5m-1773487800,BUY,0.684421,14.698548,10.06
2026-03-14 11:34:43 UTC,eth-updown-5m-1773487800,BUY,0.706842,9.5,6.715
2026-03-14 11:34:43 UTC,eth-updown-5m-1773487800,BUY,0.671832,9.794115,6.58
2026-03-14 11:34:33 UTC,eth-updown-5m-1773487800,BUY,0.508297,8.164508,4.15
2026-03-14 11:34:33 UTC,eth-updown-5m-1773487800,BUY,0.510099,9.311922,4.75
2026-03-14 11:34:33 UTC,eth-updown-5m-1773487800,BUY,0.49,6.244896,3.06
2026-03-14 11:34:33 UTC,eth-updown-5m-1773487800,BUY,0.495997,24.355,12.08
2026-03-14 11:34:27 UTC,eth-updown-5m-1773487800,BUY,0.57,7.087718,4.04
2026-03-14 11:34:25 UTC,eth-updown-5m-1773487800,BUY,0.52,3.76,1.9552
2026-03-14 11:34:25 UTC,eth-updown-5m-1773487800,BUY,0.54,11.35185,6.13
2026-03-14 11:34:25 UTC,eth-updown-5m-1773487800,BUY,0.57,16.0,9.12
2026-03-14 11:34:23 UTC,eth-updown-5m-1773487800,BUY,0.43,7.511626,3.23
2026-03-14 11:34:23 UTC,eth-updown-5m-1773487800,BUY,0.42,8.809522,3.7
2026-03-14 11:34:23 UTC,eth-updown-5m-1773487800,BUY,0.447106,16.148296,7.22
2026-03-14 11:34:23 UTC,eth-updown-5m-1773487800,BUY,0.433582,10.470908,4.54
2026-03-14 11:34:11 UTC,eth-updown-5m-1773487800,BUY,0.37,6.594593,2.44
2026-03-14 11:34:11 UTC,eth-updown-5m-1773487800,BUY,0.36,29.583332,10.65
2026-03-14 11:32:53 UTC,eth-updown-5m-1773487800,BUY,0.5,10.7,5.35
2026-03-14 11:32:49 UTC,eth-updown-5m-1773487800,BUY,0.4,7.125,2.85
2026-03-14 11:32:05 UTC,eth-updown-5m-1773487800,BUY,0.824422,8.963852,7.39
2026-03-14 11:31:47 UTC,eth-updown-5m-1773487800,BUY,0.73,5.0,3.65
2026-03-14 11:31:35 UTC,eth-updown-5m-1773487800,BUY,0.679337,10.71,7.2757
2026-03-14 11:30:47 UTC,eth-updown-5m-1773487800,BUY,0.43,21.069766,9.06
2026-03-14 11:30:47 UTC,eth-updown-5m-1773487800,BUY,0.43,8.186045,3.52
2026-03-14 11:30:47 UTC,eth-updown-5m-1773487800,BUY,0.43,21.441859,9.22
2026-03-14 11:30:47 UTC,eth-updown-5m-1773487800,BUY,0.43,6.302324,2.71
2026-03-14 11:30:21 UTC,eth-updown-5m-1773487800,BUY,0.65,7.8,5.07
2026-03-14 11:30:21 UTC,eth-updown-5m-1773487800,BUY,0.41,28.951218,11.87
2026-03-14 11:30:21 UTC,eth-updown-5m-1773487800,BUY,0.368088,16.789472,6.18
2026-03-14 11:30:19 UTC,eth-updown-5m-1773487800,BUY,0.63,5.14,3.2382
2026-03-14 11:26:31 UTC,eth-updown-5m-1773487500,BUY,0.84,12.595237,10.58
2026-03-14 11:26:31 UTC,eth-updown-5m-1773487500,BUY,0.83,7.108429,5.9
2026-03-14 11:26:31 UTC,eth-updown-5m-1773487500,BUY,0.84,9.857137,8.28
2026-03-14 11:26:19 UTC,eth-updown-5m-1773487500,BUY,0.79,8.164552,6.45
2026-03-14 11:26:15 UTC,eth-updown-5m-1773487500,BUY,0.76,11.86842,9.02
2026-03-14 11:26:15 UTC,eth-updown-5m-1773487500,BUY,0.72,13.2,9.504
2026-03-14 11:26:15 UTC,eth-updown-5m-1773487500,BUY,0.74,9.743242,7.21
2026-03-14 11:26:15 UTC,eth-updown-5m-1773487500,BUY,0.76,7.11842,5.41
2026-03-14 11:25:37 UTC,eth-updown-5m-1773487500,BUY,0.63,6.26984,3.95
2026-03-14 11:25:19 UTC,eth-updown-5m-1773487500,BUY,0.4,6.5,2.6
2026-03-14 11:25:19 UTC,eth-updown-5m-1773487500,BUY,0.399708,5.82925,2.33
2026-03-14 11:25:19 UTC,eth-updown-5m-1773487500,BUY,0.39,5.820511,2.27
2026-03-14 11:24:55 UTC,eth-updown-5m-1773487200,BUY,0.97,8.309266,8.06
2026-03-14 11:24:55 UTC,eth-updown-5m-1773487200,BUY,0.97,27.329866,26.51
2026-03-14 11:24:53 UTC,eth-updown-5m-1773487200,BUY,0.97,25.505133,24.74
2026-03-14 11:24:53 UTC,eth-updown-5m-1773487200,BUY,0.97,25.845333,25.07
2026-03-14 11:24:47 UTC,eth-updown-5m-1773487200,BUY,0.95,12.42,11.799
2026-03-14 11:24:45 UTC,eth-updown-5m-1773487200,BUY,0.94,25.436166,23.91
2026-03-14 11:22:31 UTC,eth-updown-5m-1773487200,BUY,0.545703,43.705088,23.85
2026-03-14 11:22:31 UTC,eth-updown-5m-1773487200,BUY,0.65,24.215382,15.74
2026-03-14 11:22:31 UTC,eth-updown-5m-1773487200,BUY,0.62,9.129031,5.66
2026-03-14 11:22:31 UTC,eth-updown-5m-1773487200,BUY,0.63,7.015872,4.42
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.65,16.446151,10.69
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.65,8.507691,5.53
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.63,6.539681,4.12
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.598517,7.418332,4.44
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.59,7.694914,4.54
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.563359,12.105962,6.82
2026-03-14 11:22:29 UTC,eth-updown-5m-1773487200,BUY,0.559332,8.528034,4.77
2026-03-14 11:21:05 UTC,eth-updown-5m-1773487200,BUY,0.7,5.142856,3.6
2026-03-14 11:20:33 UTC,eth-updown-5m-1773487200,BUY,0.61,5.590161,3.41
2026-03-14 11:20:33 UTC,eth-updown-5m-1773487200,BUY,0.58,5.172411,3.0
2026-03-14 11:20:33 UTC,eth-updown-5m-1773487200,BUY,0.58,5.431033,3.15
2026-03-14 11:20:09 UTC,eth-updown-5m-1773487200,BUY,0.5,31.9,15.95
2026-03-14 11:19:57 UTC,eth-updown-5m-1773486900,BUY,0.91964,26.912712,24.75
2026-03-14 11:19:57 UTC,eth-updown-5m-1773486900,BUY,0.91,12.021977,10.94
2026-03-14 11:19:57 UTC,eth-updown-5m-1773486900,BUY,0.93,12.494614,11.62
2026-03-14 11:19:57 UTC,eth-updown-5m-1773486900,BUY,0.91,25.637355,23.33
2026-03-14 11:19:57 UTC,eth-updown-5m-1773486900,BUY,0.92229,14.409783,13.29
2026-03-14 11:19:55 UTC,eth-updown-5m-1773486900,BUY,0.93,3.62,3.3666
2026-03-14 11:19:41 UTC,eth-updown-5m-1773486900,BUY,0.23,14.391303,3.31
2026-03-14 11:19:41 UTC,eth-updown-5m-1773486900,BUY,0.196775,18.295,3.6
2026-03-14 11:19:41 UTC,eth-updown-5m-1773486900,BUY,0.182651,20.75,3.79
2026-03-14 11:19:39 UTC,eth-updown-5m-1773486900,BUY,0.196859,17.576,3.46
2026-03-14 11:19:39 UTC,eth-updown-5m-1773486900,BUY,0.23,7.21739,1.66
2026-03-14 11:19:39 UTC,eth-updown-5m-1773486900,BUY,0.23,11.95652,2.75
2026-03-14 11:19:39 UTC,eth-updown-5m-1773486900,BUY,0.221508,14.130433,3.13
2026-03-14 11:19:39 UTC,eth-updown-5m-1773486900,BUY,0.19,24.473683,4.65
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.23,5.0,1.15
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.724193,5.785751,4.19
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.700734,8.6338,6.05
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.743457,11.89,8.8397
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.66854,9.1094,6.09
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.679759,9.120881,6.2
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.71,5.676055,4.03
2026-03-14 11:19:21 UTC,eth-updown-5m-1773486900,BUY,0.35,5.0,1.75
2026-03-14 11:19:17 UTC,eth-updown-5m-1773486900,BUY,0.36,10.0,3.6
2026-03-14 11:19:11 UTC,eth-updown-5m-1773486900,BUY,0.39,25.0,9.75
2026-03-14 11:19:03 UTC,eth-updown-5m-1773486900,BUY,0.5,10.82,5.41
2026-03-14 11:18:51 UTC,eth-updown-5m-1773486900,BUY,0.4,10.75,4.3
2026-03-14 11:18:51 UTC,eth-updown-5m-1773486900,BUY,0.43,7.116278,3.06
2026-03-14 11:18:51 UTC,eth-updown-5m-1773486900,BUY,0.4,5.675,2.27
2026-03-14 11:18:51 UTC,eth-updown-5m-1773486900,BUY,0.4,8.075,3.23
2026-03-14 11:18:47 UTC,eth-updown-5m-1773486900,BUY,0.51,20.823528,10.62
2026-03-14 11:18:47 UTC,eth-updown-5m-1773486900,BUY,0.51,5.862744,2.99
2026-03-14 11:18:47 UTC,eth-updown-5m-1773486900,BUY,0.51,6.372548,3.25
2026-03-14 11:18:45 UTC,eth-updown-5m-1773486900,BUY,0.36,9.138887,3.29
2026-03-14 11:18:39 UTC,eth-updown-5m-1773486900,BUY,0.36,10.694443,3.85
2026-03-14 11:18:29 UTC,eth-updown-5m-1773486900,BUY,0.39,14.28205,5.57
2026-03-14 11:18:27 UTC,eth-updown-5m-1773486900,BUY,0.37,15.162161,5.61
2026-03-14 11:18:27 UTC,eth-updown-5m-1773486900,BUY,0.37,9.35135,3.46
2026-03-14 11:18:27 UTC,eth-updown-5m-1773486900,BUY,0.37,9.567566,3.54
2026-03-14 11:18:27 UTC,eth-updown-5m-1773486900,BUY,0.37,6.270269,2.32
2026-03-14 11:18:27 UTC,eth-updown-5m-1773486900,BUY,0.38,5.86842,2.23
2026-03-14 11:18:27 UTC,eth-updown-5m-1773486900,BUY,0.38,23.105262,8.78
2026-03-14 11:18:25 UTC,eth-updown-5m-1773486900,BUY,0.39,26.79487,10.45
2026-03-14 11:18:25 UTC,eth-updown-5m-1773486900,BUY,0.37,27.432431,10.15
2026-03-14 11:18:25 UTC,eth-updown-5m-1773486900,BUY,0.37,10.135134,3.75
2026-03-14 11:15:43 UTC,eth-updown-5m-1773486900,BUY,0.56,6.80357,3.81
2026-03-14 11:15:43 UTC,eth-updown-5m-1773486900,BUY,0.56,6.05357,3.39
2026-03-14 11:15:43 UTC,eth-updown-5m-1773486900,BUY,0.56,9.910713,5.55
2026-03-14 11:15:43 UTC,eth-updown-5m-1773486900,BUY,0.530899,10.68,5.67
2026-03-14 11:15:43 UTC,eth-updown-5m-1773486900,BUY,0.52,12.134614,6.31
2026-03-14 11:15:43 UTC,eth-updown-5m-1773486900,BUY,0.5,7.0,3.5
2026-03-14 11:15:11 UTC,eth-updown-5m-1773486900,BUY,0.49,7.346937,3.6
2026-03-14 11:15:09 UTC,eth-updown-5m-1773486900,BUY,0.46,41.586955,19.13
2026-03-14 11:14:43 UTC,eth-updown-5m-1773486600,BUY,0.408064,6.739129,2.75
2026-03-14 11:14:11 UTC,eth-updown-5m-1773486600,BUY,0.42,6.833332,2.87
2026-03-14 11:13:11 UTC,eth-updown-5m-1773486600,BUY,0.4,9.0,3.6
2026-03-14 11:12:19 UTC,eth-updown-5m-1773486600,BUY,0.37,11.810809,4.37
2026-03-14 11:12:19 UTC,eth-updown-5m-1773486600,BUY,0.38,9.421051,3.58
2026-03-14 11:12:19 UTC,eth-updown-5m-1773486600,BUY,0.37,5.729728,2.12
2026-03-14 11:11:31 UTC,eth-updown-5m-1773486600,BUY,0.51,5.89,3.0039
2026-03-14 11:11:29 UTC,eth-updown-5m-1773486600,BUY,0.52,5.25,2.73
2026-03-14 11:10:19 UTC,eth-updown-5m-1773486600,BUY,0.493947,8.26,4.08
2026-03-14 11:10:09 UTC,eth-updown-5m-1773486600,BUY,0.49,32.387754,15.87
2026-03-14 11:09:39 UTC,eth-updown-5m-1773486300,BUY,0.93,10.580644,9.84
2026-03-14 11:09:39 UTC,eth-updown-5m-1773486300,BUY,0.9,6.47777,5.83
2026-03-14 11:09:31 UTC,eth-updown-5m-1773486300,BUY,0.84,5.297618,4.45
2026-03-14 11:09:27 UTC,eth-updown-5m-1773486300,BUY,0.82,21.0,17.22
2026-03-14 11:09:21 UTC,eth-updown-5m-1773486300,BUY,0.75304,7.184208,5.41
2026-03-14 11:09:21 UTC,eth-updown-5m-1773486300,BUY,0.28,12.357141,3.46
2026-03-14 11:09:19 UTC,eth-updown-5m-1773486300,BUY,0.79,5.0,3.95
2026-03-14 11:09:09 UTC,eth-updown-5m-1773486300,BUY,0.76,13.34,10.1384
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.63,3.63,2.2869
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.71,7.183096,5.1
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.7,6.0,4.2
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.652253,6.975818,4.55
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.67,5.626863,3.77
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.63,6.365078,4.01
2026-03-14 11:09:07 UTC,eth-updown-5m-1773486300,BUY,0.642048,8.815537,5.66
2026-03-14 11:09:03 UTC,eth-updown-5m-1773486300,BUY,0.22,7.045453,1.55
2026-03-14 11:09:03 UTC,eth-updown-5m-1773486300,BUY,0.22,7.272726,1.6
2026-03-14 11:09:03 UTC,eth-updown-5m-1773486300,BUY,0.292386,6.566665,1.92
2026-03-14 11:09:03 UTC,eth-updown-5m-1773486300,BUY,0.26,6.03846,1.57
2026-03-14 11:09:03 UTC,eth-updown-5m-1773486300,BUY,0.236802,12.035383,2.85
2026-03-14 11:08:59 UTC,eth-updown-5m-1773486300,BUY,0.81,1.95,1.5795
2026-03-14 11:08:47 UTC,eth-updown-5m-1773486300,BUY,0.12,6.74,0.8088
2026-03-14 11:08:37 UTC,eth-updown-5m-1773486300,BUY,0.9,6.84444,6.16
2026-03-14 11:08:37 UTC,eth-updown-5m-1773486300,BUY,0.9,5.45555,4.91
2026-03-14 11:08:37 UTC,eth-updown-5m-1773486300,BUY,0.9,5.25,4.725
2026-03-14 11:08:35 UTC,eth-updown-5m-1773486300,BUY,0.88,5.79545,5.1
2026-03-14 11:08:27 UTC,eth-updown-5m-1773486300,BUY,0.3,6.5,1.95
2026-03-14 11:08:27 UTC,eth-updown-5m-1773486300,BUY,0.3,1.5,0.45
2026-03-14 11:08:19 UTC,eth-updown-5m-1773486300,BUY,0.29321,16.2,4.75
2026-03-14 11:08:13 UTC,eth-updown-5m-1773486300,BUY,0.6,6.966665,4.18
2026-03-14 11:08:11 UTC,eth-updown-5m-1773486300,BUY,0.42,0.98,0.4116
2026-03-14 11:08:09 UTC,eth-updown-5m-1773486300,BUY,0.41,5.048779,2.07
2026-03-14 11:08:09 UTC,eth-updown-5m-1773486300,BUY,0.39,10.0,3.9
2026-03-14 11:08:09 UTC,eth-updown-5m-1773486300,BUY,0.38,5.315788,2.02
2026-03-14 11:08:05 UTC,eth-updown-5m-1773486300,BUY,0.746803,7.351332,5.49
2026-03-14 11:08:05 UTC,eth-updown-5m-1773486300,BUY,0.74,43.040538,31.85
2026-03-14 11:06:07 UTC,eth-updown-5m-1773486300,BUY,0.61,6.786884,4.14
2026-03-14 11:05:41 UTC,eth-updown-5m-1773486300,BUY,0.55,10.236362,5.63
2026-03-14 11:05:39 UTC,eth-updown-5m-1773486300,BUY,0.48,12.958332,6.22
2026-03-14 11:05:23 UTC,eth-updown-5m-1773486300,BUY,0.52,5.0,2.6
2026-03-14 11:05:11 UTC,eth-updown-5m-1773486300,BUY,0.45,5.422221,2.44
2026-03-14 11:05:11 UTC,eth-updown-5m-1773486300,BUY,0.44,17.0,7.48
2026-03-14 11:02:17 UTC,eth-updown-5m-1773486000,BUY,0.69,7.550722,5.21
2026-03-14 11:02:17 UTC,eth-updown-5m-1773486000,BUY,0.67,10.0,6.7
2026-03-14 11:02:17 UTC,eth-updown-5m-1773486000,BUY,0.567182,24.965516,14.16
2026-03-14 11:02:11 UTC,eth-updown-5m-1773486000,BUY,0.45,6.066665,2.73
2026-03-14 11:01:07 UTC,eth-updown-5m-1773486000,BUY,0.49,5.0,2.45
2026-03-14 11:00:45 UTC,eth-updown-5m-1773486000,BUY,0.51,6.862744,3.5
2026-03-14 11:00:37 UTC,eth-updown-5m-1773486000,BUY,0.39,6.0,2.34
2026-03-14 11:00:37 UTC,eth-updown-5m-1773486000,BUY,0.4,5.35,2.14
2026-03-14 11:00:09 UTC,eth-updown-5m-1773486000,BUY,0.666416,50.223878,33.47
2026-03-14 10:59:55 UTC,eth-updown-5m-1773485700,BUY,0.851204,52.455114,44.65
2026-03-14 10:59:55 UTC,eth-updown-5m-1773485700,BUY,0.167764,24.78,4.1572
2026-03-14 10:59:55 UTC,eth-updown-5m-1773485700,BUY,0.763175,10.679064,8.15
2026-03-14 10:59:55 UTC,eth-updown-5m-1773485700,BUY,0.86,10.069764,8.66
2026-03-14 10:59:53 UTC,eth-updown-5m-1773485700,BUY,0.17,13.35294,2.27
2026-03-14 10:59:51 UTC,eth-updown-5m-1773485700,BUY,0.88,11.522725,10.14
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.409126,31.11,12.7279
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.4,20.775,8.31
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.627785,9.573332,6.01
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.81,10.049378,8.14
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.78239,6.531261,5.11
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.779062,5.545127,4.32
2026-03-14 10:59:39 UTC,eth-updown-5m-1773485700,BUY,0.750975,9.108154,6.84
2026-03-14 10:58:37 UTC,eth-updown-5m-1773485700,BUY,0.61,7.081966,4.32
2026-03-14 10:58:37 UTC,eth-updown-5m-1773485700,BUY,0.603619,7.836064,4.73
2026-03-14 10:58:11 UTC,eth-updown-5m-1773485700,BUY,0.52,15.096152,7.85
2026-03-14 10:58:09 UTC,eth-updown-5m-1773485700,BUY,0.53,7.358489,3.9
2026-03-14 10:56:55 UTC,eth-updown-5m-1773485700,BUY,0.53,5.660376,3.0
